BATCH_START_INDEX,BATCH_INDICES,FAILED,RAW_OUTPUT
16912,"[16912, 16913, 16914, 16915]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""Abatsinga"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""muscle du cou"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""umutsiri"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""variété de bananes foncées"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""igitsiri"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": ""718"", ""DESCRIPTION"": ""variété de bananes amères"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""intsiri"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""Eleusine sp. (à grains noirs)"", ""POS"": ""n.""}]}"
16948,"[16948, 16949, 16950, 16951]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""igitsăre"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": ""718"", ""DESCRIPTION"": ""regard courroucé"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""itu"", ""AFFIX"": ""ama-"", ""NOUN_CLASS"": ""5|6"", ""DESCRIPTION"": ""petit paquet de nourriture enveloppée de feuilles et ficelé"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""agatu"", ""AFFIX"": null, ""NOUN_CLASS"": ""12"", ""DESCRIPTION"": ""boulette de feuilles triturées"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""gutūba"", ""AFFIX"": ""-tūvye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""diminuer de volume; être diminué"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""gutūubānuka"", ""AFFIX"": ""-tse"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être réduit, diminué, amaigri. Désenfler, se dégonfler"", ""POS"": ""v.""}]}"
16960,"[16960, 16961, 16962, 16963]",1,
16964,"[16964, 16965, 16966, 16967]",1,
16968,"[16968, 16969, 16970, 16971]",1,
16984,"[16984, 16985, 16986, 16987]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""gutúkwa"", ""AFFIX"": ""-tswe"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être insulté"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""gutūma"", ""AFFIX"": ""-mye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""voleter"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""igitúma"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""motif"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""gutúma"", ""AFFIX"": ""-mye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""envoyer"", ""POS"": ""v.""}]}"
16988,"[16988, 16989, 16990, 16991]",1,
17004,"[17004, 17005, 17006, 17007]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""gutumbagura"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""regarder avec de grands yeux"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""gutumbarara"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être ballonné; se ballonner"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""intûmbāswá"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""groseiller du Cap"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""intûmbējuru"", ""AFFIX"": ""-juru"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}]}"
17008,"[17008, 17009, 17010, 17011]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""gutumbeēra"", ""AFFIX"": ""-ereye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""anomalie du perfectif, marcher droit sur, porter ses pas vers, s'orienter vers, se diriger vers; mener (chemin). Inzira itumbéreye, le chemin le plus court. Frégquenter. Visiter, rendre visite. Ntiyatûmbēra ikirímba, il wosait pas se rendre à la cour auprès des grands."", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""gutumbërana"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être du même côté; être mis en regard. Syn. kwêrekerana."", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""gutumbēranya"", ""AFFIX"": ""-nije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""mettre en regard. Arranger pour faire coincider. gutumbereza, -je, (cfr -tumbēr-), arranger, accorder, orienter, viser juste, bien viser. Déterminer. Syn. kugénekereza."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""agatumberezo"", ""AFFIX"": ""udu-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""néol., fil à plomb."", ""POS"": ""n.""}]}"
17020,"[17020, 17021, 17022, 17023]",1,
17060,"[17060, 17061, 17062, 17063]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""gutuna"", ""AFFIX"": ""-nnye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""kwîtuna"", ""AFFIX"": ""-nnye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""Gitunagi"", ""AFFIX"": ""la"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""position que garde celui qui fait sa cour auprès des 511 riches"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""intunâgu"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""yeux exorbités"", ""POS"": ""n.""}]}"
17100,"[17100, 17101, 17102, 17103]",1,
17144,"[17144, 17145, 17146, 17147]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""umutuno"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""contrainte"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""Satûntu"", ""AFFIX"": ""v.-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""umutûntu"", ""AFFIX"": ""imi."", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""partie"", ""POS"": ""n.""}]}"
17152,"[17152, 17153, 17154, 17155]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""gutûntura"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""s'attrister, se ronger, être dans laffliction, être mélancolique, être affligé, ulcéré, être désolé."", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""Satûntutwanje"", ""AFFIX"": ""v.-ntutwanje"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""gutûntuza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""désoler, chagriner, navrer, peiner, affliger, donner des soucis."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""umutimu"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""344"", ""DESCRIPTION"": ""œil avec une taie. Imitùnu, des yeux hagards. endroit resserré, exigu. I| Fig. Jalousie. Syn. isîndwé. ubutúnu, yeux hagards."", ""POS"": ""n.""}]}"
17184,"[17184, 17185, 17186, 17187]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""igituránya"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""un homme robuste"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""gutúratura"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""arriver à limproviste et faire le tour de différents enclos pour trouver du logement"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""intūrēka"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""clameur, cri, hurlement"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""gutūrēka"", ""AFFIX"": ""-tse"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""vibrer, retentir; crier"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""nturi"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""en loc., gusoma; se noyer"", ""POS"": ""n.""}]}"
17220,"[17220, 17221, 17222, 17223]",1,
17228,"[17228, 17229, 17230, 17231]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""uruturuturu"", ""AFFIX"": null, ""NOUN_CLASS"": ""11"", ""DESCRIPTION"": ""aube, aurore, point du jour"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""agaturuturu"", ""AFFIX"": null, ""NOUN_CLASS"": ""12"", ""DESCRIPTION"": ""aurore"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""gutûrūza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""apaiser, désarmer"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""intátūrwá"", ""AFFIX"": null, ""NOUN_CLASS"": ""910"", ""DESCRIPTION"": ""impénétrable"", ""POS"": ""adj.""}]}"
17232,"[17232, 17233, 17234, 17235]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""iturwe"", ""AFFIX"": ""ama-"", ""NOUN_CLASS"": ""5|6"", ""DESCRIPTION"": ""épi en formation; fruit ou grain encore vert."", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""ităshi"", ""AFFIX"": ""ama-"", ""NOUN_CLASS"": ""5|6"", ""DESCRIPTION"": ""(du belge «touche »), crayon dardoise."", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""intūta"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""ecchymose, boursouflure, phlyctène. Eczéma, variole, dermatose. Indwâra y'intūta, un eczéma. īIntūta zigira umushumba, seul un individu de basse condition a la peau abîmée."", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""ubutūta"", ""AFFIX"": null, ""NOUN_CLASS"": ""14"", ""DESCRIPTION"": ""taches noires provoquées par une dermatose. gutúta, -se, avoir des boursouflures (ampoules, bouffissures de la peau, phlyctènes, boutons de fièvre). Bagashira ku dukomére amàta y'igiti atúma hátuta, ensuite elles mettent sur les plaies le suc d'une plante qui provoque des boursouflures. Gutúta amatáma, gonfler les joues. itúta, ama-, 5|6, (cfr -tút-), butte de terre (pour planter les patates douces, etc.) de forme arrondie. Syn. ibùri. Gucá amatùúta, butter. igitùúta, ibi-, (cfr -tút-), tavelage roux et brun sur la robe noire du bétail. gutútagira, -ye, (cfr -tút-), avoir une éruption cutanée. gutútiranya, -nije, (cfr -tu 5), empaqueter ensemble, mettre en paquet des objets divers. igitútiro, ibi- 718, (cfr -tu 5), petit paquet rond, ficelé avec soin."", ""POS"": ""n.""}]}"
17248,"[17248, 17249, 17250, 17251]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""akanyabutūtu"", ""AFFIX"": ""utu-"", ""NOUN_CLASS"": ""12"", ""DESCRIPTION"": null, ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""intútu"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""couvre-chef rituel"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""igitûtú"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": ""7"", ""DESCRIPTION"": ""ombre"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""gututuma"", ""AFFIX"": ""-mye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""faire gonfler; fermenter (pâte)"", ""POS"": ""v.""}]}"
17260,"[17260, 17261, 17262, 17263]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""gutûtūra"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""éruption"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""igitûêtūrwá"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": ""7i8"", ""DESCRIPTION"": ""mauvaise feuille (de tabac, etc.)"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""intutuyîbêre"", ""AFFIX"": ""-bêre"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""gututuza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": ""7"", ""DESCRIPTION"": ""germer"", ""POS"": ""v.""}]}"
17284,"[17284, 17285, 17286, 17287]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""igitwá"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""langue propre aux Pygmoides, manière de parler des Pygmées"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""rutwâkazi"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""sans augment, sans compil, à la manière d'une femme twa"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""gutwânga"", ""AFFIX"": ""-ze"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""remuer un liquide en tournant"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""intwângamâzi"", ""AFFIX"": ""v.-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}]}"
17288,"[17288, 17289, 17290, 17291]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""itwâra"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""gestion; gouvernement. Transport."", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""gutwâra"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""porter sur la tête."", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""kwîtwara"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être son maître."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""ubutwăre"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""fonction du souschef."", ""POS"": ""n.""}]}"
17324,"[17324, 17325, 17326, 17327]",1,
17332,"[17332, 17333, 17334, 17335]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""ubutwé"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""crêtes, sommets"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""amatweka"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""étoffe d'apparat, peplum"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""gutwenga"", ""AFFIX"": ""-ze"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""rire, plaisanter, S'égayer, récréer"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kwîtwenga"", ""AFFIX"": ""(cfr -tweng-)"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être ridicule, se moquer de soi-même, rire de soi-même"", ""POS"": ""v.""}]}"
17360,"[17360, 17361, 17362, 17363]",1,
17364,"[17364, 17365, 17366, 17367]",1,
17372,"[17372, 17373, 17374, 17375]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""ubutwîtwí"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""surdité partielle"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""tya"", ""AFFIX"": ""-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""verbe défectif"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""Abatyăba"", ""AFFIX"": null, ""NOUN_CLASS"": ""2"", ""DESCRIPTION"": ""bonne famille hima"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""kwîtyabagura"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se laver superficiellement, se débarbouiller"", ""POS"": ""v.""}]}"
17376,"[17376, 17377, 17378, 17379]",1,
17428,"[17428, 17429, 17430, 17431]",1,
17524,"[17524, 17525, 17526, 17527]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""urwûki"", ""AFFIX"": null, ""NOUN_CLASS"": ""11"", ""DESCRIPTION"": ""une grande quantité de miel."", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""utwûki"", ""AFFIX"": null, ""NOUN_CLASS"": ""13"", ""DESCRIPTION"": ""un peu de miel."", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""ubâki"", ""AFFIX"": ""-uk-"", ""NOUN_CLASS"": ""14"", ""DESCRIPTION"": ""miel, bière de miel."", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""urunywâbûki"", ""AFFIX"": null, ""NOUN_CLASS"": ""11"", ""DESCRIPTION"": ""grosses fourmis noires."", ""POS"": ""n.""}]}"
17536,"[17536, 17537, 17538, 17539]",1,
17568,"[17568, 17569, 17570, 17571]",1,
17572,"[17572, 17573, 17574, 17575]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kwômvana"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""umwûmvano"", ""AFFIX"": null, ""NOUN_CLASS"": ""3"", ""DESCRIPTION"": ""bonne entente"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""kwûmvīkana"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être compréhensible"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""icămvīkana"", ""AFFIX"": ""ivy-"", ""NOUN_CLASS"": ""718"", ""DESCRIPTION"": ""sensation"", ""POS"": ""n.""}]}"
17580,"[17580, 17581, 17582, 17583]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kwîyvùmvīra"", ""AFFIX"": ""-iriye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""anomalie du perf., penser, réfléchir."", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""kwgmvwvirana"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""mal comprendre."", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""kwûômvīrana"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se mesurer à."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kwîyùmviriza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""s’'essayer à: revenir à la santé, faire ses premiers pas (convalescent)."", ""POS"": ""v.""}]}"
17640,"[17640, 17641, 17642, 17643]",1,
17684,"[17684, 17685, 17686, 17687]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""icûririzo"", ""AFFIX"": ""ivy-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""ce qui permet de monter"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""kwûrirwa"", ""AFFIX"": ""-we"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""escaladé"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""intûôrírwa"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""arbre forestier au tronc épineux"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""kwûriza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""faire monter, hisser"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kwîyuriza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se hisser, grimper seul"", ""POS"": ""v.""}]}"
17700,"[17700, 17701, 17702, 17703]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kwururutsa"", ""AFFIX"": ""-kije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""aider à descendre"", ""POS"": ""v.""}, {""id"": ""0"", ""WORD"": ""umwushi"", ""AFFIX"": ""ab-"", ""NOUN_CLASS"": ""112"", ""DESCRIPTION"": ""assoiffé qui fait cul sec"", ""POS"": ""adj.""}, {""id"": ""0"", ""WORD"": ""kwuta"", ""AFFIX"": ""-use"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""avoir la diarrhée (animaux)"", ""POS"": ""v.""}, {""id"": ""0"", ""WORD"": ""Nyakŭte"", ""AFFIX"": null, ""NOUN_CLASS"": ""1al2a"", ""DESCRIPTION"": ""digne d'avoir une diarrhée de chèvre"", ""POS"": ""n.""}, {""id"": ""0"", ""WORD"": ""akūto"", ""AFFIX"": ""-ut"", ""NOUN_CLASS"": ""12"", ""DESCRIPTION"": ""diarrhée des animaux"", ""POS"": ""n.""}, {""id"": ""0"", ""WORD"": ""kwutura"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""torcher, étriller; enlever les escarres, nettoyer les plaies"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""kwîyutura"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se gratter pour nettoyer ses plaies"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""kwuturana"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""débrider une plaie avec tel sentiment; enlever les escarres Pun de lautre"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kwutuza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""curer ses plaies au moyen de; faire nettoyer les plaies"", ""POS"": ""v.""}]}"
17716,"[17716, 17717, 17718, 17719]",0,"{""entries"": [
  {
    ""id"": ""0"",
    ""WORD"": ""icūzo"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""remède contre les dangers"",
    ""POS"": ""n.""
  },
  {
    ""id"": ""1"",
    ""WORD"": ""kwûzukuranya"",
    ""AFFIX"": ""-nije"",
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""se taquiner"",
    ""POS"": ""v.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""umwăùzukuru"",
    ""AFFIX"": ""ab-"",
    ""NOUN_CLASS"": ""12"",
    ""DESCRIPTION"": ""petit-fils"",
    ""POS"": ""n.""
  },
  {
    ""id"": ""3"",
    ""WORD"": ""ubwŭùŭzukuruza"",
    ""AFFIX"": ""cfr -ŭzukuruza 1"",
    ""NOUN_CLASS"": ""14"",
    ""DESCRIPTION"": ""postérité"",
    ""POS"": ""n.""
  }
]}"
17744,"[17744, 17745, 17746, 17747]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kwûzwa"", ""AFFIX"": ""-ûjwe"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être lié d'amitié"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""kuva"", ""AFFIX"": ""-vūye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""venir de, sortir de"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""kwîva"", ""AFFIX"": ""-îvūye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""sortir tout seul, se précipiter"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kuva"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""depuis, à partir de"", ""POS"": ""prep""}]}"
17764,"[17764, 17765, 17766, 17767]",1,
17820,"[17820, 17821, 17822, 17823]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""umuvinyu"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""imvinyu"", ""AFFIX"": null, ""NOUN_CLASS"": ""910"", ""DESCRIPTION"": ""variante du précédent"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""ikivīra"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": ""7|8"", ""DESCRIPTION"": ""lance foliolée"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""kuvīra"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""applic., sortir de (se dit des choses); couler sur. Kuvīráko, laisser en plan."", ""POS"": ""v.""}]}"
17836,"[17836, 17837, 17838, 17839]",1,
17852,"[17852, 17853, 17854, 17855]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kuvoōmēsha"", ""AFFIX"": ""-sheje"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""faire puiser; puiser au moyen de."", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""ikivomēsho"", ""AFFIX"": ""1bi-"", ""NOUN_CLASS"": ""7|8"", ""DESCRIPTION"": ""récipient qui sert à puiser; seau."", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""ivomo"", ""AFFIX"": ""ama-"", ""NOUN_CLASS"": ""56"", ""DESCRIPTION"": ""source où Pon puise, fontaine, puits."", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""kuvomwa"", ""AFFIX"": ""-mwe"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être puisé"", ""POS"": ""v.""}]}"
17860,"[17860, 17861, 17862, 17863]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kuvōtagiza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""enfoncer à plusieurs reprises"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""kuvōtora"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""donner beaucoup, donner à pleines mains"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""kuvotorera"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""applic., être généreux envers gan, donner sans compter"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kuvōtorora"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""avoir le geste large, être généreux"", ""POS"": ""v.""}]}"
17868,"[17868, 17869, 17870, 17871]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""ivú"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""terre; poussière"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""amavú"", ""AFFIX"": null, ""NOUN_CLASS"": ""6"", ""DESCRIPTION"": ""racaille, gens détestables, la canaille"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""akavá"", ""AFFIX"": null, ""NOUN_CLASS"": ""12"", ""DESCRIPTION"": ""un peu de terre, une pincée de poussière"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""umuvuba"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""soufflet de forge"", ""POS"": ""n.""}]}"
17892,"[17892, 17893, 17894, 17895]",1,
17916,"[17916, 17917, 17918, 17919]",1,
17956,"[17956, 17957, 17958, 17959]",1,
